customer_id,loyalty_score,product_id,product_category,purchase_count
C86,8,P10,house,3
C86,8,P11,house,2
C86,8,P12,house,2
C86,8,P22,fruit_veg,2
C86,8,P23,fruit_veg,2
C86,8,P24,fruit_veg,1
C86,8,P26,fruit_veg,1
C86,8,P28,fruit_veg,2
C86,8,P32,fruit_veg,1
C86,8,P33,fruit_veg,2
C86,8,P34,fruit_veg,1
C86,8,P44,food,1
C86,8,P45,food,1
C86,8,P48,food,1
C86,8,P50,food,1
C86,8,P51,food,2
C86,8,P52,food,2
C86,8,P53,food,1
C86,8,P55,food,1
C86,8,P56,food,1
C86,8,P57,food,1
C86,8,P58,food,1
C86,8,P59,food,2
C87,3,P04,house,2
C87,3,P05,house,2
C87,3,P52,food,1
C87,3,P55,food,1
C87,3,P56,food,1
C87,3,P59,food,1
C87,3,P61,bws,1
C87,3,P62,bws,2
C87,3,P64,bws,2
C88,1,P09,house,1
C88,1,P10,house,1
C88,1,P12,house,1
C88,1,P25,fruit_veg,1
C88,1,P30,fruit_veg,1
C88,1,P41,food,1
C88,1,P42,food,1
C88,1,P44,food,1
C88,1,P46,food,2
C88,1,P55,food,1
C88,1,P57,food,1
C88,1,P58,food,1
C88,1,P59,food,1
C89,8,P35,sweets,1
C89,8,P37,sweets,2
C89,8,P38,sweets,2
C89,8,P39,sweets,2
C89,8,P40,sweets,2
C89,8,P55,food,1
C89,8,P56,food,1
C89,8,P59,food,1
C9,8,P35,sweets,1
C9,8,P38,sweets,1
C9,8,P39,sweets,1
C9,8,P45,food,2
C9,8,P47,food,2
C9,8,P48,food,1
C9,8,P50,food,1
C9,8,P54,food,2
C9,8,P56,food,1
C9,8,P57,food,1
C9,8,P60,food,1
C9,8,P61,bws,2
C9,8,P62,bws,2
C90,3,P01,house,1
C90,3,P03,house,1
C90,3,P05,house,1
C90,3,P06,house,2
C90,3,P07,house,2
C90,3,P08,house,1
C90,3,P09,house,2
C90,3,P10,house,2
C90,3,P12,house,3
C90,3,P22,fruit_veg,4
C90,3,P23,fruit_veg,1
C90,3,P25,fruit_veg,1
C90,3,P26,fruit_veg,1
C90,3,P27,fruit_veg,5
C90,3,P28,fruit_veg,3
C90,3,P30,fruit_veg,6
C90,3,P31,fruit_veg,10
C90,3,P32,fruit_veg,6
C90,3,P33,fruit_veg,3
C90,3,P34,fruit_veg,2
C91,3,P22,fruit_veg,1
C91,3,P28,fruit_veg,3
C91,3,P29,fruit_veg,2
C91,3,P32,fruit_veg,3
C91,3,P33,fruit_veg,2
C91,3,P35,sweets,1
C91,3,P36,sweets,2
C91,3,P37,sweets,1
C91,3,P39,sweets,1
C92,1,P35,sweets,3
C92,1,P36,sweets,6
C92,1,P37,sweets,4
C92,1,P38,sweets,10
C92,1,P39,sweets,8
C92,1,P40,sweets,2
C93,5,P22,fruit_veg,2
C93,5,P23,fruit_veg,1
C93,5,P26,fruit_veg,1
C93,5,P27,fruit_veg,1
C93,5,P28,fruit_veg,1
C93,5,P30,fruit_veg,2
C93,5,P35,sweets,1
C93,5,P37,sweets,1
C93,5,P38,sweets,1
C93,5,P39,sweets,2
C93,5,P61,bws,1
C93,5,P62,bws,1
C94,10,P01,house,1
C94,10,P02,house,1
C94,10,P03,house,1
C94,10,P05,house,4
C94,10,P06,house,1
C94,10,P09,house,1
C94,10,P10,house,2
C94,10,P11,house,1
C94,10,P12,house,1
C94,10,P13,clothes,1
C94,10,P15,clothes,2
C94,10,P16,clothes,1
C94,10,P19,clothes,1
C94,10,P21,clothes,2
C94,10,P23,fruit_veg,1
C94,10,P28,fruit_veg,3
C94,10,P33,fruit_veg,2
C94,10,P61,bws,2
C94,10,P63,bws,1
C94,10,P64,bws,1
C95,7,P22,fruit_veg,4
C95,7,P23,fruit_veg,3
C95,7,P24,fruit_veg,6
C95,7,P25,fruit_veg,1
C95,7,P26,fruit_veg,2
C95,7,P27,fruit_veg,1
C95,7,P28,fruit_veg,2
C95,7,P29,fruit_veg,1
C95,7,P30,fruit_veg,3
C95,7,P33,fruit_veg,3
C95,7,P34,fruit_veg,5
C95,7,P35,sweets,7
C95,7,P36,sweets,3
C95,7,P37,sweets,8
C95,7,P38,sweets,4
C95,7,P39,sweets,5
C95,7,P40,sweets,7
C96,10,P22,fruit_veg,4
C96,10,P23,fruit_veg,2
C96,10,P24,fruit_veg,3
C96,10,P25,fruit_veg,3
C96,10,P26,fruit_veg,1
C96,10,P27,fruit_veg,1
C96,10,P28,fruit_veg,1
C96,10,P29,fruit_veg,2
C96,10,P30,fruit_veg,2
C96,10,P31,fruit_veg,2
C96,10,P32,fruit_veg,2
C96,10,P33,fruit_veg,3
C96,10,P34,fruit_veg,2
C96,10,P35,sweets,5
C96,10,P36,sweets,4
C96,10,P37,sweets,2
C96,10,P38,sweets,7
C96,10,P39,sweets,6
C96,10,P40,sweets,4
C97,9,P41,food,2
C97,9,P42,food,3
C97,9,P43,food,2
C97,9,P44,food,3
C97,9,P45,food,3
C97,9,P46,food,6
C97,9,P47,food,3
C97,9,P48,food,2
C97,9,P49,food,3
C97,9,P50,food,3
C97,9,P51,food,3
C97,9,P52,food,10
C97,9,P53,food,6
C97,9,P54,food,3
C97,9,P57,food,2
C97,9,P58,food,3
C97,9,P59,food,1
C97,9,P60,food,3
C98,7,P61,bws,6
C98,7,P62,bws,13
C98,7,P63,bws,10
C98,7,P64,bws,8
C99,9,P17,clothes,1
C99,9,P18,clothes,1
C99,9,P21,clothes,2
C99,9,P23,fruit_veg,1
C99,9,P25,fruit_veg,1
C99,9,P28,fruit_veg,2
C99,9,P61,bws,3
C99,9,P62,bws,3
C99,9,P63,bws,5
C99,9,P64,bws,6
